_path,_write_ts,ts,cause,analyzer_kind,analyzer_name,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,failure_reason
analyzer,2018-03-24T17:15:49.436366Z,2018-03-24T17:15:49.436366Z,violation,protocol,RDP,Coft8l4EVQ7YqDPyxa,10.164.94.120,35507,10.47.23.166,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:49.436910Z,2018-03-24T17:15:49.436910Z,violation,protocol,SSL,Cf7MfX12Faxx6dV5Sb,10.164.94.120,39405,10.47.24.170,3389,Invalid version in SSL client hello. Version: 821
analyzer,2018-03-24T17:15:49.444608Z,2018-03-24T17:15:49.444608Z,violation,protocol,RDP,CwX6as29bMkhSz1NDe,10.164.94.120,45019,10.47.24.170,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:49.492444Z,2018-03-24T17:15:49.492444Z,violation,protocol,SSL,CwX6as29bMkhSz1NDe,10.164.94.120,45019,10.47.24.170,3389,Invalid version in SSL client hello. Version: 12597
analyzer,2018-03-24T17:15:49.542590Z,2018-03-24T17:15:49.542590Z,violation,protocol,RDP,CqIhQoHj21Auf9mJc,10.164.94.120,42683,10.47.24.170,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:49.554817Z,2018-03-24T17:15:49.554817Z,violation,protocol,RDP,C68DSR1H7yzoZQsV6b,10.164.94.120,44819,10.47.8.10,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:49.598742Z,2018-03-24T17:15:49.598742Z,violation,protocol,RDP,CWG3MS3vHBQuXeMa41,10.164.94.120,41211,10.47.8.218,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:49.600851Z,2018-03-24T17:15:49.600851Z,violation,protocol,RDP,ChGjtOdnNvS2AK8A7,10.164.94.120,42017,10.47.3.153,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:49.655926Z,2018-03-24T17:15:49.655926Z,violation,protocol,RDP,CXTY5H24fAnGflvdx5,10.164.94.120,37261,10.47.3.218,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:49.713908Z,2018-03-24T17:15:49.713908Z,violation,protocol,RDP,CTV8VzXFbbDRVBEa,10.164.94.120,45445,10.47.3.10,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:49.734803Z,2018-03-24T17:15:49.734803Z,violation,protocol,RDP,CZxZHMIIqlIwqPm4,10.164.94.120,34937,10.47.21.172,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:49.865779Z,2018-03-24T17:15:49.865779Z,violation,protocol,HTTP,CDr98Q2Kwn0jPM3kLe,10.164.94.120,46043,10.47.8.200,80,not a http reply line
analyzer,2018-03-24T17:15:49.877766Z,2018-03-24T17:15:49.877766Z,violation,protocol,RDP,CDWHVw1tUThSacfmKe,10.164.94.120,34871,10.47.8.154,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:49.974179Z,2018-03-24T17:15:49.974179Z,violation,protocol,RDP,C9Ua6e30HpQl6MmHY1,10.164.94.120,38713,10.47.21.172,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:50.002828Z,2018-03-24T17:15:50.002828Z,violation,protocol,RDP,CSUpkq2bDKA6rBEa6e,10.164.94.120,36455,10.47.23.166,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:50.013419Z,2018-03-24T17:15:50.013419Z,violation,protocol,RDP,C1Y5o03kxwS77DE9sa,10.164.94.120,45505,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:50.027485Z,2018-03-24T17:15:50.027485Z,violation,protocol,RDP,CRhOLY8eCVDOtBhph,10.164.94.120,41363,10.47.24.170,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:50.036368Z,2018-03-24T17:15:50.036368Z,violation,protocol,RDP,CdkBye5xAD12Uz3Ki,10.164.94.120,38909,10.47.24.170,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:50.041105Z,2018-03-24T17:15:50.041105Z,violation,protocol,RDP,ChGoRa3S939hAKvA0c,10.164.94.120,43929,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:50.043460Z,2018-03-24T17:15:50.043460Z,violation,protocol,RDP,CHn5q45TSgk9cMki1,10.164.94.120,44805,10.47.24.170,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:50.062181Z,2018-03-24T17:15:50.062181Z,violation,protocol,RDP,C7JZM831nlCny4RyQ1,10.164.94.120,34633,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:50.081258Z,2018-03-24T17:15:50.081258Z,violation,protocol,RDP,Cb49tb2089Ie1PGow1,10.164.94.120,35999,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:50.082901Z,2018-03-24T17:15:50.082901Z,violation,protocol,RDP,CsGf9J3haNjinuthj,10.164.94.120,40721,10.47.21.25,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:50.102175Z,2018-03-24T17:15:50.102175Z,violation,protocol,RDP,CiIQzk2Ow5uWrxpszd,10.164.94.120,46787,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:50.123360Z,2018-03-24T17:15:50.123360Z,violation,protocol,RDP,C0Zer01lskfN4WQBU8,10.164.94.120,46341,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:50.138390Z,2018-03-24T17:15:50.138390Z,violation,protocol,HTTP,CVr3B93Endcq8B2Pde,10.164.94.120,36041,10.47.3.200,8000,not a http request line
analyzer,2018-03-24T17:15:50.141699Z,2018-03-24T17:15:50.141699Z,violation,protocol,RDP,CKpA342hWviaOyMjId,10.164.94.120,34299,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:50.163787Z,2018-03-24T17:15:50.163787Z,violation,protocol,RDP,CuWtVr4mjuxIKTRrK9,10.164.94.120,46643,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:50.181950Z,2018-03-24T17:15:50.181950Z,violation,protocol,RDP,CsXkd71rnl13RPHlz4,10.164.94.120,41643,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:50.203724Z,2018-03-24T17:15:50.203724Z,violation,protocol,RDP,CP658j3aULT4ccUzEc,10.164.94.120,40431,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:50.223629Z,2018-03-24T17:15:50.223629Z,violation,protocol,RDP,CqsheK2JJ2fXrJC2il,10.164.94.120,45331,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:50.243481Z,2018-03-24T17:15:50.243481Z,violation,protocol,RDP,CGQOwq4CPyENOgNVB7,10.164.94.120,45763,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:50.264196Z,2018-03-24T17:15:50.264196Z,violation,protocol,RDP,CbP2kH3x3dHet4BMf4,10.164.94.120,40575,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:50.299833Z,2018-03-24T17:15:50.299833Z,violation,protocol,RDP,CqBK7x95NCcwaLNP4,10.164.94.120,45531,10.47.8.151,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:50.328641Z,2018-03-24T17:15:50.328641Z,violation,protocol,RDP,CF5yMt42PG8U1ZVgCa,10.164.94.120,36475,10.47.3.155,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:50.372644Z,2018-03-24T17:15:50.372644Z,violation,protocol,RDP,CFfKS4G3Xv7vNVP8,10.164.94.120,39555,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:50.378983Z,2018-03-24T17:15:50.378983Z,violation,protocol,RDP,CvKStX1uXKSlAdeyge,10.164.94.120,33015,10.47.24.170,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:83: 
expected pattern: ""\x0d\x0a""
actual data: """""
analyzer,2018-03-24T17:15:50.392046Z,2018-03-24T17:15:50.392046Z,violation,protocol,RDP,CvKStX1uXKSlAdeyge,10.164.94.120,33015,10.47.24.170,3389,Binpac exception: binpac exception: out_of_bound: GCC_Client_Connection_Data:key_object: 1280 > 186
analyzer,2018-03-24T17:15:50.393343Z,2018-03-24T17:15:50.393343Z,violation,protocol,RDP,CutpgFRNEGRxVSWs6,10.164.94.120,42223,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:50.413623Z,2018-03-24T17:15:50.413623Z,violation,protocol,RDP,CZ3dipAOLU5Rc6uGb,10.164.94.120,36813,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:50.433554Z,2018-03-24T17:15:50.433554Z,violation,protocol,RDP,CGUNO93FBtctd5NZA2,10.164.94.120,42935,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:50.451934Z,2018-03-24T17:15:50.451934Z,violation,protocol,RDP,CPNuBB37YU1w8hGVG9,10.164.94.120,35481,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:50.474172Z,2018-03-24T17:15:50.474172Z,violation,protocol,RDP,C3gNekK9KP2m79sib,10.164.94.120,37737,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:50.496065Z,2018-03-24T17:15:50.496065Z,violation,protocol,RDP,CrogNQ1LOlOsd92z4f,10.164.94.120,37543,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:50.508850Z,2018-03-24T17:15:50.508850Z,violation,protocol,RDP,CBDxBO2zJcGoyLeUBl,10.164.94.120,40101,10.47.24.170,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:50.512006Z,2018-03-24T17:15:50.512006Z,violation,protocol,RDP,CEjU0F1KZBs5FeA7Il,10.164.94.120,36539,10.47.24.170,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:83: 
expected pattern: ""\x0d\x0a""
actual data: """""
analyzer,2018-03-24T17:15:50.514155Z,2018-03-24T17:15:50.514155Z,violation,protocol,RDP,C2HNQx18agbWFYwiN,10.164.94.120,38731,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:50.526730Z,2018-03-24T17:15:50.526730Z,violation,protocol,RDP,CEjU0F1KZBs5FeA7Il,10.164.94.120,36539,10.47.24.170,3389,Binpac exception: binpac exception: out_of_bound: GCC_Client_Connection_Data:key_object: 1280 > 186
analyzer,2018-03-24T17:15:50.527451Z,2018-03-24T17:15:50.527451Z,violation,protocol,RDP,CmUuD62N11MN7EH9K1,10.164.94.120,36725,10.47.23.166,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:50.534199Z,2018-03-24T17:15:50.534199Z,violation,protocol,RDP,C2WXvv2Po4RUqxdVdg,10.164.94.120,42917,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:50.554757Z,2018-03-24T17:15:50.554757Z,violation,protocol,RDP,CBmeAH1SfHmI4EeFec,10.164.94.120,40603,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:50.572975Z,2018-03-24T17:15:50.572975Z,violation,protocol,RDP,C8aH8m3KyDlhaQDytj,10.164.94.120,41253,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:50.595631Z,2018-03-24T17:15:50.595631Z,violation,protocol,RDP,C8Xxod1y1uGFGZ0lY1,10.164.94.120,33567,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:50.617278Z,2018-03-24T17:15:50.617278Z,violation,protocol,RDP,C40eN61sPu8zQL24Gb,10.164.94.120,37263,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:50.635500Z,2018-03-24T17:15:50.635500Z,violation,protocol,RDP,COLigiiZPvuoWZmyg,10.164.94.120,33237,10.47.3.153,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:50.636465Z,2018-03-24T17:15:50.636465Z,violation,protocol,RDP,CMV4mQ2w3MJXCCSUB8,10.164.94.120,32909,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:50.655619Z,2018-03-24T17:15:50.655619Z,violation,protocol,RDP,CAolpF1VweYZYQjCa4,10.164.94.120,38945,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:50.656724Z,2018-03-24T17:15:50.656724Z,violation,protocol,RDP,C6S27Q3nt3nfOxj007,10.164.94.120,39491,10.47.8.10,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:50.671187Z,2018-03-24T17:15:50.671187Z,violation,protocol,RDP,CTQT6O2ef9K5ocxtte,10.164.94.120,46089,10.47.8.218,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:50.680326Z,2018-03-24T17:15:50.680326Z,violation,protocol,RDP,CmZNkH3FxTk9XCMXke,10.164.94.120,42875,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:50.699521Z,2018-03-24T17:15:50.699521Z,violation,protocol,RDP,C3yVph2shUvrbOEgWj,10.164.94.120,41323,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:50.721007Z,2018-03-24T17:15:50.721007Z,violation,protocol,RDP,C98aqV14DP7FotAlkh,10.164.94.120,33069,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:50.732137Z,2018-03-24T17:15:50.732137Z,violation,protocol,RDP,CHa5kC2G426zvdeec3,10.164.94.120,38345,10.47.3.10,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:50.736931Z,2018-03-24T17:15:50.736931Z,violation,protocol,RDP,C6DXjX1rvLFVvx6TK5,10.164.94.120,41855,10.47.3.218,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:50.742618Z,2018-03-24T17:15:50.742618Z,violation,protocol,RDP,CDUtld3zHoBUgzvhY8,10.164.94.120,37177,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:50.765640Z,2018-03-24T17:15:50.765640Z,violation,protocol,RDP,CmynlG1y0Tc30gooZ6,10.164.94.120,43857,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:50.787239Z,2018-03-24T17:15:50.787239Z,violation,protocol,RDP,Cc28U32I6Bx31WzNq1,10.164.94.120,39739,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:50.808298Z,2018-03-24T17:15:50.808298Z,violation,protocol,RDP,CYLKdn4lFj4xTTteB7,10.164.94.120,44523,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:50.810485Z,2018-03-24T17:15:50.810485Z,violation,protocol,RDP,C3gHjh3XZGZFJ5v3R9,10.164.94.120,43899,10.47.21.172,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:50.827034Z,2018-03-24T17:15:50.827034Z,violation,protocol,RDP,Cwyg1DYdJgJluXbof,10.164.94.120,38579,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:50.848051Z,2018-03-24T17:15:50.848051Z,violation,protocol,RDP,CCSUD2bEOaz8pI3af,10.164.94.120,45947,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:50.859663Z,2018-03-24T17:15:50.859663Z,violation,protocol,RDP,CazvLM3PVRUiPIYWne,10.164.94.120,34797,10.47.24.170,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:83: 
expected pattern: ""\x0d\x0a""
actual data: """""
analyzer,2018-03-24T17:15:50.870791Z,2018-03-24T17:15:50.870791Z,violation,protocol,RDP,CsQJNg4TmIseY9xlrl,10.164.94.120,37009,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:50.873064Z,2018-03-24T17:15:50.873064Z,violation,protocol,RDP,CazvLM3PVRUiPIYWne,10.164.94.120,34797,10.47.24.170,3389,Binpac exception: binpac exception: out_of_bound: GCC_Client_Connection_Data:key_object: 1280 > 186
analyzer,2018-03-24T17:15:50.891369Z,2018-03-24T17:15:50.891369Z,violation,protocol,RDP,C8RRX62Urwzjh4Xunb,10.164.94.120,35261,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
analyzer,2018-03-24T17:15:50.913307Z,2018-03-24T17:15:50.913307Z,violation,protocol,RDP,Cnd8Z94ElgjWZKPm9h,10.164.94.120,33379,10.47.8.208,3389,"Binpac exception: binpac exception: string mismatch at /usr/src/packages/BUILD/src/analyzer/protocol/rdp/rdp-protocol.pac:81: 
expected pattern: ""Cookie: mstshash\=""
actual data: ""\x01"""
